DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location ,Zip Codes
161815479,8/3/2016,8/2/2016,1630,18,Southeast,1849,330,BURGLARY FROM VEHICLE,344,39,M,B,511,PROJECT/TENEMENT/PUBLIC HOUSING,,,IC,Invest Cont,330,,,,11500    CROESUS                      AV,,"(33.9306, -118.2335)",90059
161815480,8/3/2016,8/3/2016,1200,18,Southeast,1829,354,THEFT OF IDENTITY,0377 0928 1822,33,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,2100 E  101ST                        ST,,"(33.9449, -118.2355)",90002
161815483,8/3/2016,7/30/2016,1200,18,Southeast,1834,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,AVALON,106TH,"(33.9402, -118.2652)",90003
161815484,8/3/2016,8/3/2016,1745,18,Southeast,1842,900,VIOLATION OF COURT ORDER,561,69,F,B,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,900,,,,400 W  110TH                        ST,,"(33.9356, -118.2808)",90061
161815487,8/2/2016,7/31/2016,1940,18,Southeast,1849,761,BRANDISH WEAPON,1822 0400 0416 0417 0446 0429 0443,31,F,B,742,"SPORTS VENUE, OTHER",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,761,,,,2200 E  115TH                        ST,,"(33.9297, -118.2335)",90059
161815488,8/2/2016,7/31/2016,1940,18,Southeast,1849,761,BRANDISH WEAPON,1822 0400 0416 0417 0446 0429 0443,10,X,X,742,"SPORTS VENUE, OTHER",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,761,,,,2200 E  115TH                        ST,,"(33.9297, -118.2335)",90059
161815489,8/3/2016,7/31/2016,1200,18,Southeast,1831,813,CHILD ANNOYING (17YRS & UNDER),0913 1258 0531 1913,12,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,813,,,,500 W  127TH                        ST,,"(33.9176, -118.2828)",90061
161815490,8/3/2016,8/3/2016,2100,18,Southeast,1863,350,"THEFT, PERSON",1300 1822,41,F,B,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350,,,,600 E  118TH                        ST,,"(33.9265, -118.2652)",90061
161815491,8/3/2016,6/17/2016,1215,18,Southeast,1844,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1912 1906 0913,30,M,B,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,,,,400 E  108TH                        ST,,"(33.9383, -118.2674)",90061
161815492,8/3/2016,8/2/2016,1030,18,Southeast,1822,440,THEFT PLAIN - PETTY ($950 & UNDER),1822,32,F,H,108,PARKING LOT,,,IC,Invest Cont,440,,,,300 W  CENTURY                      BL,,"(33.9456, -118.2784)",90003
161815493,8/3/2016,8/3/2016,1320,18,Southeast,1863,350,"THEFT, PERSON",1822 0400 0345 0344 0390 0305,22,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350,,,,AVALON                       BL,IMPERIAL                     HY,"(33.9311, -118.2652)",90061
161815495,8/3/2016,8/3/2016,1215,18,Southeast,1826,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,15,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,1600 E  103RD                        ST,,"(33.9485, -118.2461)",90002
161815498,8/3/2016,8/3/2016,630,18,Southeast,1821,310,BURGLARY,1202 0360 0344 1300 0913,62,F,B,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,600 W  103RD                        ST,,"(33.9431, -118.2848)",90044
161815499,8/3/2016,8/3/2016,1500,18,Southeast,1822,310,BURGLARY,1252 0321,33,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,10200 S  MAIN                         ST,,"(33.9438, -118.2739)",90003
161815500,8/3/2016,8/3/2016,1315,18,Southeast,1822,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0443 1202,68,F,B,743,MASS GATHERING LOCATION,511,VERBAL THREAT,AO,Adult Other,930,,,,9600 S  FIGUEROA                     ST,,"(33.9492, -118.2827)",90044
161815501,8/3/2016,8/3/2016,1840,18,Southeast,1804,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 2000 0416 0400 0408,33,F,B,121,YARD (RESIDENTIAL/BUSINESS),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,600 E  87TH                         ST,,"(33.9592, -118.2651)",90003
161815502,8/4/2016,8/4/2016,45,18,Southeast,1846,251,SHOTS FIRED AT INHABITED DWELLING,1100 1402 1407,41,F,H,511,PROJECT/TENEMENT/PUBLIC HOUSING,102,HAND GUN,AA,Adult Arrest,251,,,,11300    SUCCESS                      AV,,"(33.9308, -118.2493)",90059
161815503,8/4/2016,8/4/2016,40,18,Southeast,1835,210,ROBBERY,0916 0344 1310 0431 0330,27,M,H,101,STREET,512,MACE/PEPPER SPRAY,IC,Invest Cont,210,510,,,1300 E  103RD                        ST,,"(33.9433, -118.2512)",90002
161815504,8/4/2016,8/3/2016,1930,18,Southeast,1801,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1240 1309 1822,48,M,H,101,STREET,,,IC,Invest Cont,341,,,,BARING CROSS                 RD,91ST                         ST,"(33.9542, -118.2893)",90044
161815505,8/4/2016,7/31/2016,1620,18,Southeast,1844,624,BATTERY - SIMPLE ASSAULT,0329 0400 0416 1240 1822,21,M,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,624,,,,109TH                        PL,MCKINLEY,"(33.9365, -118.2608)",90059
161815506,8/4/2016,7/31/2016,1615,18,Southeast,1844,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0913 1240 1307 2000,22,F,H,122,"VEHICLE, PASSENGER/TRUCK",500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,745,,,,109TH                        PL,MCKINLEY,"(33.9365, -118.2608)",90059
161815507,8/3/2016,8/3/2016,2302,18,Southeast,1827,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0913 1300 1402 1407 1100 0430 0906,41,M,B,104,DRIVEWAY,101,REVOLVER,IC,Invest Cont,230,,,,9400    BANDERA                      ST,,"(33.951, -118.2396)",90002
161815508,8/3/2016,8/3/2016,2130,18,Southeast,1836,626,INTIMATE PARTNER - SIMPLE ASSAULT,1814 2002 1206 2000 0401,27,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,1300 E  108TH                        ST,,"(33.9378, -118.2518)",90059
161815509,8/3/2016,8/3/2016,2130,18,Southeast,1836,626,INTIMATE PARTNER - SIMPLE ASSAULT,1813 2002 1206 2000 0416,26,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,1300 E  108TH                        ST,,"(33.9378, -118.2518)",90059
161815510,8/3/2016,8/3/2016,1330,18,Southeast,1836,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1202,63,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,745,,,,10300    FIRTH                        AV,,"(33.9433, -118.2477)",90002
161815511,8/4/2016,8/3/2016,2200,18,Southeast,1844,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,300 E  113TH                        ST,,"(33.932, -118.2695)",90061
161815514,8/4/2016,8/4/2016,110,18,Southeast,1801,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1814 0408 2000 1202,50,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,8800 S  HOOVER                       ST,,"(33.958, -118.2869)",90044
161815516,8/4/2016,8/2/2016,2200,18,Southeast,1822,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1300,25,M,H,101,STREET,,,IC,Invest Cont,420,,,,10000 S  BROADWAY,,"(33.9456, -118.2781)",90003
161815517,8/3/2016,7/28/2016,2200,18,Southeast,1805,121,"RAPE, FORCIBLE",0516 0532 0537 0913 1813 2000 1817 1241,62,M,H,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,300 E  93RD                         ST,,"(33.9542, -118.2684)",90003
161815518,8/4/2016,7/31/2016,1800,18,Southeast,1849,354,THEFT OF IDENTITY,0100 0929 0930 1202 1822,66,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2300 E  112TH                        ST,,"(33.9334, -118.2319)",90059
161815519,8/4/2016,8/3/2016,2200,18,Southeast,1827,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,9700    GRAHAM                       AV,,"(33.9482, -118.243)",90001
161815526,8/4/2016,8/3/2016,1700,18,Southeast,1851,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0329 0344 1300,59,M,O,101,STREET,,,IC,Invest Cont,420,,,,700 W  130TH                        ST,,"(33.9144, -118.2871)",90061
161815532,8/4/2016,7/29/2016,1700,18,Southeast,1826,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,38,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745,,,,9300    SUCCESS                      AV,,"(33.9523, -118.2489)",90002
161815533,8/4/2016,8/3/2016,2100,18,Southeast,1826,310,BURGLARY,1202 1609 1300,71,F,B,710,OTHER PREMISE,,,IC,Invest Cont,310,,,,1600 E  103RD                        ST,,"(33.9485, -118.2461)",90002
161815534,8/3/2016,8/2/2016,1600,18,Southeast,1849,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1814,24,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,112TH                        ST,WILMINGTON,"(33.9334, -118.239)",90059
161815535,8/3/2016,8/3/2016,2150,18,Southeast,1824,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1813,21,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,900 E  103RD                        PL,,"(33.9426, -118.2594)",90002
161815536,8/4/2016,8/4/2016,100,18,Southeast,1823,440,THEFT PLAIN - PETTY ($950 & UNDER),344,65,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,300 E  99TH                         ST,,"(33.9465, -118.2695)",90003
161815537,8/4/2016,8/3/2016,2030,18,Southeast,1805,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),344,44,F,B,101,STREET,,,IC,Invest Cont,420,,,,92ND                         ST,SAN PEDRO                    ST,"(33.9529, -118.2695)",90003
161815538,8/4/2016,8/4/2016,945,18,Southeast,1829,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0417 1813 1821,42,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,2100 E  102ND                        ST,,"(33.9439, -118.2346)",90002
161815542,8/4/2016,7/9/2016,2230,18,Southeast,1844,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,800 E  109TH                        ST,,"(33.9373, -118.2608)",90059
161815543,8/4/2016,7/20/2016,2200,18,Southeast,1842,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,11100 S  BROADWAY,,"(33.9348, -118.2781)",90061
161815544,8/4/2016,8/3/2016,2100,18,Southeast,1801,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,9000 S  HOOVER                       ST,,"(33.9551, -118.2869)",90044
161815545,8/4/2016,8/4/2016,1,18,Southeast,1846,626,INTIMATE PARTNER - SIMPLE ASSAULT,1309 0416 2000 1241 0429 0913 1814,24,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,CENTRAL,IMPERIAL,"(33.9295, -118.2543)",90059
161815546,8/4/2016,8/4/2016,730,18,Southeast,1863,210,ROBBERY,0346 1814 0448 0329 0319 0305 0416 2000,27,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,500 E  IMPERIAL                     HY,,"(33.9311, -118.2658)",90061
161815548,8/4/2016,8/4/2016,1420,18,Southeast,1837,624,BATTERY - SIMPLE ASSAULT,1820 1300 0400 0416 0419,21,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,COMPTON                      AV,107TH                        ST,"(33.9389, -118.2462)",90002
161815549,8/4/2016,8/4/2016,820,18,Southeast,1881,310,BURGLARY,1202 1607 0344,65,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,310,,,,15900    MENLO                        AV,,"(33.8871, -118.2893)",90247
161815550,8/4/2016,8/4/2016,2200,18,Southeast,1863,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,600 E  119TH                        ST,,"(33.9247, -118.2652)",90061
161815551,8/4/2016,8/4/2016,1620,18,Southeast,1838,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 1202 0356 0342 0421 0602 0561,65,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,930,,,,10500    GRAPE                        ST,,"(33.9406, -118.2369)",90002
161815552,8/4/2016,8/3/2016,1230,18,Southeast,1846,440,THEFT PLAIN - PETTY ($950 & UNDER),1258 1251,13,M,B,511,PROJECT/TENEMENT/PUBLIC HOUSING,,,IC,Invest Cont,440,,,,1400 E  111TH                        ST,,"(33.9348, -118.25)",90059
161815553,8/4/2016,8/3/2016,2030,18,Southeast,1823,310,BURGLARY,0325 1607,15,X,X,218,BEAUTY/BARBER SHOP,,,IC,Invest Cont,310,,,,10300 S  SAN PEDRO                    ST,,"(33.9429, -118.2695)",90003
161815555,8/4/2016,8/4/2016,500,18,Southeast,1804,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0361 1300 0329,43,F,H,122,"VEHICLE, PASSENGER/TRUCK",223,UNKNOWN TYPE CUTTING INSTRUMENT,AO,Adult Other,745,,,,900 E  88TH                         ST,,"(33.9574, -118.2586)",90002
161815556,8/4/2016,7/30/2016,2100,18,Southeast,1842,946,OTHER MISCELLANEOUS CRIME,603,34,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,946,,,,200 E  111TH                        ST,,"(33.9348, -118.2717)",90061
161815561,8/4/2016,8/4/2016,2020,18,Southeast,1804,624,BATTERY - SIMPLE ASSAULT,0416 1300 0329 0361 0913,19,M,H,102,SIDEWALK,304,CLUB/BAT,IC,Invest Cont,624,745,,,8800    MCKINLEY                     AV,,"(33.9574, -118.2608)",90002
161815562,8/4/2016,8/4/2016,2020,18,Southeast,1804,624,BATTERY - SIMPLE ASSAULT,0416 0417 1300,18,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,88TH                         PL,MCKINLEY                     AV,"(33.9565, -118.2608)",90002
161815566,8/5/2016,8/3/2016,2200,18,Southeast,1831,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,EL SEGUNDO                   BL,HOOVER                       ST,"(33.9164, -118.287)",90061
161815567,8/4/2016,8/4/2016,2050,18,Southeast,1801,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0913 0302 1810,46,M,B,101,STREET,101,REVOLVER,IC,Invest Cont,230,,,,800 W  88TH                         ST,,"(33.958, -118.2877)",90044
161815569,8/3/2016,8/3/2016,1400,18,Southeast,1842,900,VIOLATION OF COURT ORDER,2000 1814,28,F,O,704,ELEMENTARY SCHOOL,,,AO,Adult Other,900,,,,112TH                        ST,MAIN                         ST,"(33.933, -118.2739)",90061
161815570,8/4/2016,8/4/2016,1615,18,Southeast,1841,753,DISCHARGE FIREARMS/SHOTS FIRED,1100,0,M,H,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,753,,,,104TH                        ST,VERMONT                      AV,"(33.9423, -118.2916)",90044
161815571,8/5/2016,8/5/2016,640,18,Southeast,1823,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 0444 0429 1821,42,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,200 E  97TH                         ST,,"(33.9483, -118.2717)",90003
161815572,8/5/2016,8/3/2016,1545,18,Southeast,1871,310,BURGLARY,0344 1607 1202,86,M,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,700 W  144TH                        ST,,"(33.901, -118.2876)",90247
161815573,8/5/2016,8/5/2016,1230,18,Southeast,1802,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,200 W  87TH                         PL,,"(33.9579, -118.2761)",90003
161815576,8/5/2016,8/4/2016,1800,18,Southeast,1842,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,108TH,BROADWAY,"(33.9383, -118.2784)",90061
161815577,8/5/2016,8/5/2016,650,18,Southeast,1836,210,ROBBERY,416,15,M,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,,,,COMPTON                      AV,103RD                        ST,"(33.9433, -118.2462)",90002
161815578,8/4/2016,8/4/2016,1645,18,Southeast,1821,330,BURGLARY FROM VEHICLE,0344 1822,57,M,H,101,STREET,,,IC,Invest Cont,330,,,,VERMONT                      AV,95TH                         ST,"(33.9501, -118.2916)",90044
161815579,8/5/2016,8/5/2016,230,18,Southeast,1802,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 2000 1813,39,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,8700 S  MAIN                         ST,,"(33.9591, -118.2739)",90003
161815580,8/5/2016,8/5/2016,20,18,Southeast,1837,210,ROBBERY,0416 0417 0400 1300,56,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,IMPERIAL                     HY,GRANDEE,"(33.9295, -118.2435)",90059
161815582,8/5/2016,5/21/2016,1200,18,Southeast,1846,354,THEFT OF IDENTITY,1822,25,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,11200    HOOPER                       AV,,"(33.9332, -118.2522)",90059
161815583,8/5/2016,8/2/2016,1300,18,Southeast,1802,354,THEFT OF IDENTITY,0926 1822 1210,55,M,B,719,MEDICAL/DENTAL OFFICES,,,IC,Invest Cont,354,,,,8800 S  BROADWAY,,"(33.9572, -118.2782)",90003
161815584,8/5/2016,8/3/2016,1830,18,Southeast,1803,330,BURGLARY FROM VEHICLE,344,55,M,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,330,,,,88TH                         ST,CENTRAL                      AV,"(33.9583, -118.2684)",90003
161815585,8/5/2016,8/5/2016,1900,18,Southeast,1842,946,OTHER MISCELLANEOUS CRIME,1501,0,M,H,726,POLICE FACILITY,,,IC,Invest Cont,946,,,,100 W  108TH                        ST,,"(33.9383, -118.2739)",90061
161815586,8/5/2016,8/3/2016,1830,18,Southeast,1822,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,22,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,100 E  99TH                         ST,,"(33.9465, -118.2739)",90003
161815587,8/5/2016,8/4/2016,1430,18,Southeast,1801,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,49,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,90TH                         ST,HOOVER                       ST,"(33.9551, -118.2869)",90044
161815588,8/5/2016,8/4/2016,2210,18,Southeast,1801,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,40,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,8800 S  HOOVER                       ST,,"(33.958, -118.2869)",90044
161815589,8/5/2016,8/5/2016,1750,18,Southeast,1836,624,BATTERY - SIMPLE ASSAULT,0342 0400 0416 0913,22,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,108TH                        ST,COMPTON                      AV,"(33.9378, -118.2462)",90059
161815594,8/5/2016,7/29/2016,2000,18,Southeast,1826,624,BATTERY - SIMPLE ASSAULT,0913 0400 0416 0329,41,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,1600 E  CENTURY                      BL,,"(33.9457, -118.2462)",90002
161815595,8/5/2016,8/5/2016,2145,18,Southeast,1806,433,DRIVING WITHOUT OWNER CONSENT (DWOC),1300,0,M,X,103,ALLEY,,,AO,Adult Other,433,,,,92ND,CENTRAL,"(33.9533, -118.2564)",90002
161815596,8/5/2016,8/5/2016,1710,18,Southeast,1841,761,BRANDISH WEAPON,334,47,M,B,101,STREET,102,HAND GUN,IC,Invest Cont,761,,,,VERMONT                      AV,112TH                        ST,"(33.9334, -118.2916)",90044
161815597,8/5/2016,8/5/2016,1830,18,Southeast,1822,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),344,30,M,H,248,CELL PHONE STORE,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,442,,,,100 W  CENTURY                      BL,,"(33.9456, -118.2739)",90003
161815599,8/5/2016,8/4/2016,1500,18,Southeast,1822,310,BURGLARY,1202 0344,60,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,9400 S  SPRING                       ST,,"(33.951, -118.2766)",90003
161815604,8/5/2016,8/5/2016,1830,18,Southeast,1823,761,BRANDISH WEAPON,1820 0334 0421,41,M,H,501,SINGLE FAMILY DWELLING,207,OTHER KNIFE,AO,Adult Other,761,,,,400 E  98TH                         ST,,"(33.9473, -118.2673)",90003
161815605,8/5/2016,8/5/2016,2140,18,Southeast,1837,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0421 0603,48,M,H,501,SINGLE FAMILY DWELLING,113,SIMULATED GUN,IC,Invest Cont,930,,,,1600 E  112TH                        ST,,"(33.933, -118.2463)",90059
161815608,8/6/2016,8/5/2016,1630,18,Southeast,1823,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1814 1243 0400 0408 0444,31,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,,98TH                         ST,SAN PEDRO                    ST,"(33.9473, -118.2695)",90003
161815612,8/6/2016,7/29/2016,100,18,Southeast,1821,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,800 W  CENTURY                      BL,,"(33.9455, -118.2893)",90044
161815613,8/6/2016,8/5/2016,1600,18,Southeast,1803,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,88TH                         ST,AVALON                       BL,"(33.9565, -118.2651)",90002
161815614,8/4/2016,8/3/2016,1900,18,Southeast,1801,624,BATTERY - SIMPLE ASSAULT,0342 0906 0913 0416 0446 0417,23,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,94TH                         ST,VERMONT,"(33.951, -118.2916)",90044
161815616,8/6/2016,8/6/2016,2345,18,Southeast,1803,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 0302 0450 1313 0913,54,M,B,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,,,,8600    METTLER                      ST,,"(33.9601, -118.2666)",90003
161815617,8/5/2016,8/5/2016,2015,18,Southeast,1831,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0417 1206 0361,47,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,230,,,,500 W  127TH                        ST,,"(33.9176, -118.2828)",90061
161815621,8/6/2016,8/5/2016,900,18,Southeast,1842,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,100 W  109TH                        ST,,"(33.9374, -118.2739)",90061
161815626,8/6/2016,8/6/2016,1050,18,Southeast,1837,210,ROBBERY,0352 0400 0305 1257 0336 1402,9,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,210,,,,103RD,BEACH,"(33.9424, -118.242)",90002
161815627,8/6/2016,8/6/2016,700,18,Southeast,1827,901,VIOLATION OF RESTRAINING ORDER,0319 0361,41,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,901,,,,1800 E  CENTURY                      BL,,"(33.9457, -118.2407)",90002
161815628,8/6/2016,8/6/2016,800,18,Southeast,1822,330,BURGLARY FROM VEHICLE,344,35,F,H,101,STREET,,,IC,Invest Cont,330,,,,100 W  102ND                        ST,,"(33.9438, -118.2739)",90003
161815629,8/6/2016,8/6/2016,100,18,Southeast,1863,441,THEFT PLAIN - ATTEMPT,1501,69,M,H,116,OTHER/OUTSIDE,,,IC,Invest Cont,441,,,,115TH,AVALON,"(33.9301, -118.2652)",90061
